shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35700000000000004,0.542,0.121,0.617,2019-20
2pt Jumpers,0.214,0.36700000000000005,0.054000000000000006,0.389,2019-20
3pt Shots,0.429,0.342,0.002,0.34299999999999997,2019-20
