name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Michael Cubbage,311,0.391,0.35200000000000004,0.325,0.446,0.156,0.444,0.304,0.095,0.23199999999999998,0.20800000000000002,0.467,0.309,0.625,2019-20,Marist
Braden Bell,229,0.506,0.489,0.24,0.527,0.379,0.301,0.33299999999999996,0.435,0.45899999999999996,0.381,0.9,0.14,0.7190000000000001,2019-20,Marist
Matthew Herasme,221,0.546,0.532,0.204,0.489,0.091,0.127,0.25,0.14300000000000002,0.67,0.39899999999999997,0.847,0.24,0.642,2019-20,Marist
Tyler Sagl,216,0.531,0.495,0.125,0.519,0.28600000000000003,0.19,0.293,0,0.685,0.365,0.778,0.22699999999999998,0.816,2019-20,Marist
Jordan Jones,186,0.5640000000000001,0.5379999999999999,0.46799999999999997,0.667,0.466,0.532,0.424,0.262,0,NA,NA,0.452,0.655,2019-20,Marist
Tyler Saint-Furcy,172,0.464,0.45299999999999996,0.401,0.493,0.235,0.192,0.152,0.4,0.40700000000000003,0.371,0.9229999999999999,0.424,0.493,2019-20,Marist
Matt Turner,96,0.398,0.359,0.146,0.28600000000000003,0.5,0.32299999999999995,0.355,0.091,0.531,0.255,1,0.156,0.867,2019-20,Marist
Jack Cavanaugh,65,0.47200000000000003,0.45399999999999996,0.138,0.33299999999999996,0,0.16899999999999998,0.364,0,0.6920000000000001,0.33299999999999996,1,0.092,0.833,2019-20,Marist
Zion Tordoff,60,0.541,0.517,0.7170000000000001,0.581,0.56,0.28300000000000003,0.353,0.33299999999999996,0,NA,NA,0.6829999999999999,0.585,2019-20,Marist
Tobias Sjoberg,33,0.6759999999999999,0.667,0.9390000000000001,0.645,0.55,0.061,1,0,0,NA,NA,0.818,0.667,2019-20,Marist
Henry Makeny,26,0.42300000000000004,0.365,0.5379999999999999,0.429,0.5,0.154,0.5,0,0.308,0.125,1,0.385,0.7,2019-20,Marist
Darius  Hines,16,0,0,0.125,0,NA,0.5,0,NA,0.375,0,NA,0,NA,2019-20,Marist
Ryan Carmello,2,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0,NA,2019-20,Marist
Tucker Lee,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2019-20,Marist
Total,1634,0.48700000000000004,0.45899999999999996,0.305,0.522,0.342,0.295,0.324,0.19899999999999998,0.4,0.341,0.843,0.297,0.648,2019-20,Marist
