name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyrique Jones,51,0.22,0.23,0.674,0.05,0.027000000000000003,0.2,2019-20
Zach Freemantle,16,0.154,0.158,0.6,0.059000000000000004,0.024,0.16699999999999998,2019-20
Naji Marshall,15,0.091,0.08800000000000001,0.667,0.021,0.018000000000000002,0.33299999999999996,2019-20
Jason Carter,13,0.147,0.14,0.545,0.031,0,0,2019-20
Paul Scruggs,5,0.037000000000000005,0.048,0.75,0.015,0,0,2019-20
Quentin Goodin,2,0.032,0,0,0,0,NA,2019-20
Bryce Moore,1,0,NA,NA,0,0,NA,2019-20
Dontarius James,1,0.5,0.5,1,0,0,NA,2019-20
KyKy Tandy,1,0.03,0,0,0,0,NA,2019-20
Total,105,0.124,0.129,0.632,0.031,0.015,0.17600000000000002,2019-20
