shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.366,0.561,0.1,0.623,2014-15,AlabamaSt.
2pt Jumpers,0.326,0.327,0.111,0.368,2014-15,AlabamaSt.
3pt Shots,0.307,0.33899999999999997,0.002,0.34,2014-15,AlabamaSt.
