shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.325,0.612,0.06,0.6509999999999999,2015-16,SamHoustonSt.
2pt Jumpers,0.278,0.36,0.038,0.374,2015-16,SamHoustonSt.
3pt Shots,0.397,0.35600000000000004,0.004,0.35700000000000004,2015-16,SamHoustonSt.
