name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Travis McKie,37,0.2,0.15,0.457,0.019,0,0,2011-12
Ty Walker,11,0.25,0.28600000000000003,0.8,0.026000000000000002,0,0,2011-12
Nikita Mescheriakov,9,0.105,0.128,0.667,0,0,NA,2011-12
Carson Desrosiers,9,0.158,0.13,0.5,0.055999999999999994,0.048,0.33299999999999996,2011-12
Tony Chennault,8,0.047,0.028999999999999998,0.33299999999999996,0.027999999999999997,0.055999999999999994,0.5,2011-12
Daniel Green,4,0.105,0.111,0.5,0.2,0,0,2011-12
C.J. Harris,4,0.033,0.053,1,0,0,NA,2011-12
Brooks Godwin,3,0.75,1,0.667,0,NA,NA,2011-12
Ryan Keenan,1,1,NA,0,0,NA,NA,2011-12
Total,86,0.122,0.115,0.547,0.02,0.012,0.2,2011-12
