name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kevarrius Hayes,19,0.157,0.16899999999999998,0.7859999999999999,0.132,0.083,0.2,2016-17
Devin Robinson,19,0.193,0.156,0.588,0.01,0,0,2016-17
John Egbunu,18,0.19699999999999998,0.13,0.4,0.057,0.059000000000000004,0.33299999999999996,2016-17
Justin Leon,10,0.188,0.25,0.889,0.024,0,0,2016-17
Canyon Barry,8,0.08900000000000001,0.12,0.857,0.012,0,0,2016-17
Keith Stone,5,0.081,0.087,0.667,0.095,0,0,2016-17
Gorjok Gak,3,0.188,0.182,0.667,0,NA,NA,2016-17
Schuyler Rimmer,2,0.091,0.111,1,0.125,NA,0,2016-17
Kasey Hill,1,0.008,0.013999999999999999,1,0,0,NA,2016-17
Kevaughn Allen,1,0.01,0.017,1,0,0,NA,2016-17
Chris Chiozza,1,0,0,NA,0.025,0,0,2016-17
Total,87,0.096,0.10099999999999999,0.6759999999999999,0.025,0.01,0.133,2016-17
