shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.4,0.628,0.075,0.679,2016-17
2pt Jumpers,0.225,0.37,0.05,0.39,2016-17
3pt Shots,0.375,0.371,0.003,0.37200000000000005,2016-17
