shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34299999999999997,0.6509999999999999,0.057999999999999996,0.691,2018-19,Arizona
2pt Jumpers,0.28800000000000003,0.36,0.065,0.385,2018-19,Arizona
3pt Shots,0.369,0.32899999999999996,0.006,0.331,2018-19,Arizona
