name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Javonte Green,34,0.172,0.149,0.565,0.105,0.061,0.182,2011-12,Radford
Tolga Cerrah,23,0.22399999999999998,0.213,0.588,0.122,0.133,0.33299999999999996,2011-12,Radford
Johnathan Edwards,14,0.14,0.158,0.6920000000000001,0.016,0,0,2011-12,Radford
Lukas Winegarner,6,0.235,0.273,0.75,0.091,0,0,2011-12,Radford
Daniel Mitchell,5,0.10300000000000001,0.15,0.75,0.026000000000000002,0,0,2011-12,Radford
Kyle Noreen,5,0.125,0.1,0.33299999999999996,0.091,0,0,2011-12,Radford
Jareal Smith,4,0.040999999999999995,0.079,1,0.013000000000000001,0,0,2011-12,Radford
Blake Smith,3,0,0,NA,0.038,0.045,0.5,2011-12,Radford
Jalen Carethers,2,0.083,0.111,1,0.067,0.33299999999999996,1,2011-12,Radford
Chance Smith,2,0.2,0.33299999999999996,1,0,0,NA,2011-12,Radford
R.J. Price,2,0.013999999999999999,0.033,1,0,0,NA,2011-12,Radford
Brian Darden,1,0.2,NA,0,0,0,NA,2011-12,Radford
Total,101,0.126,0.14,0.639,0.044000000000000004,0.036000000000000004,0.231,2011-12,Radford
