name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Malik Nichols,30,0.23600000000000002,0.257,0.6920000000000001,0.105,0.182,0.5,2014-15
Ameen Tanksley,22,0.161,0.174,0.632,0.02,0.027000000000000003,0.5,2014-15
Rokus Gustys,20,0.165,0.098,0.385,0.292,0.25,0.28600000000000003,2014-15
Moussa Kone,18,0.11800000000000001,0.138,0.846,0.147,0.11800000000000001,0.4,2014-15
Jamall Robinson,9,0.26899999999999996,0.083,0.14300000000000002,0.036000000000000004,0,0,2014-15
Dion Nesmith,5,0.022000000000000002,0.036000000000000004,1,0.055999999999999994,0.037000000000000005,0.33299999999999996,2014-15
Juan?Ya Green,4,0.031,0,0,0,0,NA,2014-15
Andre Walker,3,0.14300000000000002,0,0,0.16699999999999998,0.33299999999999996,1,2014-15
Brian Bernardi,1,0.026000000000000002,0,0,0,0,NA,2014-15
Total,112,0.11900000000000001,0.11199999999999999,0.563,0.054000000000000006,0.055999999999999994,0.375,2014-15
