shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33,0.636,0.077,0.6890000000000001,2014-15,Hofstra
2pt Jumpers,0.33299999999999996,0.342,0.06,0.364,2014-15,Hofstra
3pt Shots,0.337,0.33899999999999997,0.006,0.341,2014-15,Hofstra
