start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.168,0.503,0.43799999999999994,0.489,0.094,0.35700000000000004,0.46799999999999997,0.364,2014-15
"Rebound, 11-30 s",0.188,0.531,0.4,0.5,0.17,0.368,0.43,0.41700000000000004,2014-15
"Opp score, 0-10 s",0.10099999999999999,0.619,0.47200000000000003,0.565,0.094,0.11800000000000001,0.433,0.526,2014-15
"Opp score, 11-30 s",0.35700000000000004,0.55,0.402,0.5920000000000001,0.151,0.33299999999999996,0.447,0.391,2014-15
"Steal, 0-10 s",0.073,0.642,0.585,0.737,0.1,0.154,0.315,0.415,2014-15
"Steal, 11-30 s",0.02,0.5429999999999999,0.457,0.625,0.086,1,0.457,0.25,2014-15
Transition,0.34299999999999997,0.5670000000000001,0.479,0.575,0.095,0.24100000000000002,0.425,0.42100000000000004,2014-15
