shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.289,0.73,0.05,0.769,2011-12,WrightSt.
2pt Jumpers,0.3,0.345,0.062,0.368,2011-12,WrightSt.
3pt Shots,0.41200000000000003,0.33899999999999997,0.003,0.341,2011-12,WrightSt.
