name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Demetrius Tree Treadwell,51,0.18600000000000003,0.191,0.568,0.053,0.024,0.14300000000000002,2013-14
Pat Forsythe,21,0.19399999999999998,0.18899999999999997,0.556,0.111,0.17600000000000002,1,2013-14
Isaiah Johnson,18,0.23,0.28600000000000003,0.706,0.067,0,0,2013-14
Nick Harney,17,0.10300000000000001,0.091,0.5379999999999999,0.098,0.091,0.25,2013-14
Jake Kretzer,8,0.444,0.583,0.875,0,0,NA,2013-14
Deji Ibitayo,8,0.163,0.14300000000000002,0.5710000000000001,0,NA,NA,2013-14
Quincy Diggs,4,0.022000000000000002,0,0,0.02,0.026000000000000002,0.5,2013-14
Reggie McAdams,3,0.25,0.25,1,0.16699999999999998,0.25,1,2013-14
Carmelo Betancourt,1,0.034,0.083,1,0,0,NA,2013-14
Kwan Cheatham,1,0.1,0.33299999999999996,1,0,NA,NA,2013-14
Total,132,0.14800000000000002,0.159,0.607,0.052000000000000005,0.062,0.42100000000000004,2013-14
