start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.14,0.49200000000000005,0.455,0.625,0.146,0.33299999999999996,0.39799999999999996,0.265,2014-15,USCUpstate
"Rebound, 11-30 s",0.223,0.513,0.26899999999999996,0.59,0.272,0.368,0.45899999999999996,0.369,2014-15,USCUpstate
"Opp score, 0-10 s",0.055,0.536,0.289,0.536,0.18600000000000003,0.556,0.526,0.353,2014-15,USCUpstate
"Opp score, 11-30 s",0.35,0.48200000000000004,0.256,0.541,0.271,0.28300000000000003,0.473,0.376,2014-15,USCUpstate
"Steal, 0-10 s",0.096,0.693,0.685,0.774,0.14300000000000002,0.45799999999999996,0.17300000000000001,0.379,2014-15,USCUpstate
"Steal, 11-30 s",0.027999999999999997,0.38799999999999996,0.265,0.308,0.184,0.33299999999999996,0.551,0.29600000000000004,2014-15,USCUpstate
Transition,0.292,0.5670000000000001,0.499,0.682,0.153,0.423,0.348,0.309,2014-15,USCUpstate
