shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.308,0.57,0.10099999999999999,0.634,2014-15,USCUpstate
2pt Jumpers,0.29,0.324,0.085,0.353,2014-15,USCUpstate
3pt Shots,0.402,0.308,0.004,0.309,2014-15,USCUpstate
