shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34,0.564,0.10099999999999999,0.628,2015-16,KentSt.
2pt Jumpers,0.309,0.4,0.076,0.433,2015-16,KentSt.
3pt Shots,0.35100000000000003,0.359,0.006,0.36200000000000004,2015-16,KentSt.
