name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Robert Sampson,40,0.091,0.11,0.9,0.45299999999999996,0.636,0.483,2012-13
Maurice Kemp,37,0.083,0.09699999999999999,0.846,0.099,0.10800000000000001,0.45799999999999996,2012-13
Ty Armstrong,26,0.113,0.133,0.909,0.106,0.129,0.5329999999999999,2012-13
Marshall Guilmette,15,0.16699999999999998,0.152,0.625,0.149,0.25,0.5710000000000001,2012-13
Michael Zangari,3,0.083,0.125,1,0.2,0.667,1,2012-13
Corvonn Gaines,3,0.1,0,0,0.077,0,0,2012-13
Prince Williams,2,0.083,0.14300000000000002,1,0.2,0,0,2012-13
Miguel Paul,2,0.015,0.027000000000000003,1,0.012,0,0,2012-13
Yasin Kolo,2,0.16699999999999998,0.25,1,0.2,1,1,2012-13
Paris Roberts-Campbell,2,0,0,NA,0.077,0.1,0.5,2012-13
Shamarr Bowden,1,0,0,NA,0,0,NA,2012-13
Total,133,0.08199999999999999,0.098,0.812,0.124,0.165,0.494,2012-13
