name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Charles Cooper,329,0.49300000000000005,0.43,0.43200000000000005,0.5920000000000001,0.369,0.429,0.33299999999999996,0.213,0.14,0.152,0.7140000000000001,0.653,0.66,2016-17
Kerem Kanter,270,0.554,0.5329999999999999,0.5329999999999999,0.667,0.562,0.319,0.314,0.40700000000000003,0.14800000000000002,0.35,0.929,0.36700000000000005,0.636,2016-17
Khalil Small,269,0.517,0.46299999999999997,0.327,0.602,0.434,0.368,0.434,0.27899999999999997,0.305,0.23199999999999998,0.895,0.34600000000000003,0.8059999999999999,2016-17
Jamar Hurdle,236,0.526,0.511,0.41100000000000003,0.608,0.441,0.449,0.368,0.385,0.14,0.455,0.867,0.174,0.6829999999999999,2016-17
Kenneth Lowe,190,0.533,0.5529999999999999,0.621,0.669,0.506,0.374,0.366,0.26899999999999996,0.005,0,NA,0.326,0.387,2016-17
Warren Jones,187,0.594,0.524,0.278,0.6729999999999999,0.22899999999999998,0.155,0.207,0.5,0.5670000000000001,0.358,0.605,0.578,0.8059999999999999,2016-17
Turner Botz,171,0.544,0.515,0.099,0.529,0.556,0.11699999999999999,0.2,0.5,0.784,0.373,1,0.21600000000000003,0.784,2016-17
Tevin Findlay,151,0.378,0.344,0.609,0.435,0.15,0.212,0.281,0,0.179,0.07400000000000001,1,0.311,0.574,2016-17
Trevor Anderson,145,0.5710000000000001,0.521,0.166,0.5,0.33299999999999996,0.193,0.39299999999999996,0.182,0.6409999999999999,0.376,0.8,0.386,0.804,2016-17
Kameron Hankerson,60,0.592,0.575,0.2,0.667,0.125,0.4,0.542,0.615,0.4,0.375,1,0.11699999999999999,0.857,2016-17
David Jesperson,52,0.5770000000000001,0.5379999999999999,0.28800000000000003,0.733,0.818,0.231,0.41700000000000004,0.2,0.48100000000000004,0.32,1,0.385,0.75,2016-17
Kaharri Carter,1,0.256,0,0,NA,NA,0,NA,NA,1,0,NA,2,0.5,2016-17
Total,2061,0.527,0.491,0.389,0.607,0.426,0.314,0.355,0.309,0.297,0.322,0.853,0.382,0.6890000000000001,2016-17
