name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jamar Hurdle,28,0.237,0.28800000000000003,0.7390000000000001,0.047,0.10300000000000001,0.8,2016-17,GreenBay
Kenneth Lowe,26,0.203,0.19,0.625,0.027999999999999997,0,0,2016-17,GreenBay
Kerem Kanter,25,0.146,0.156,0.7140000000000001,0.035,0,0,2016-17,GreenBay
Khalil Small,19,0.125,0.113,0.545,0.081,0.047,0.25,2016-17,GreenBay
Charles Cooper,17,0.085,0.083,0.583,0.027999999999999997,0.043,0.5,2016-17,GreenBay
Trevor Anderson,4,0.042,0,0,0.071,0.091,0.5,2016-17,GreenBay
Warren Jones,2,0.038,0.057,1,0,0,NA,2016-17,GreenBay
Tevin Findlay,2,0.022000000000000002,0,0,0,0,NA,2016-17,GreenBay
Turner Botz,2,0.11800000000000001,0,0,0,0,NA,2016-17,GreenBay
David Jesperson,2,0.133,0,0,0,0,NA,2016-17,GreenBay
Kameron Hankerson,1,0,0,NA,0.042,0.077,1,2016-17,GreenBay
Total,128,0.125,0.128,0.62,0.039,0.043,0.4,2016-17,GreenBay
