name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Max Mahoney,40,0.121,0.14,0.743,0.064,0.08,0.4,2019-20,BostonU.
Jack Hemphill,18,0.386,0.4,0.588,0.1,0.33299999999999996,1,2019-20,BostonU.
Walter Whyte,17,0.10300000000000001,0.138,0.867,0,0,NA,2019-20,BostonU.
Sukhmail Mathon,15,0.146,0.109,0.5,0.081,0,0,2019-20,BostonU.
Fletcher Tynen,8,0.18600000000000003,0.182,0.5,0,0,NA,2019-20,BostonU.
Javante McCoy,4,0.015,0.013999999999999999,0.5,0.013999999999999999,0.038,1,2019-20,BostonU.
Alex Vilarino,2,0.013999999999999999,0.026000000000000002,1,0,0,NA,2019-20,BostonU.
Jonas Harper,1,0.024,0,0,0,0,NA,2019-20,BostonU.
Ethan Brittain-Watts,1,0,0,NA,0.042,0.125,1,2019-20,BostonU.
Total,106,0.10300000000000001,0.114,0.67,0.027999999999999997,0.038,0.5,2019-20,BostonU.
