start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.10300000000000001,0.467,0.373,0.565,0.175,0.276,0.452,0.307,2016-17
"Rebound, 11-30 s",0.267,0.469,0.235,0.5539999999999999,0.373,0.36200000000000004,0.392,0.345,2016-17
"Opp score, 0-10 s",0.028999999999999998,0.5429999999999999,0.36200000000000004,0.765,0.106,0.4,0.532,0.28,2016-17
"Opp score, 11-30 s",0.41600000000000004,0.45899999999999996,0.245,0.5670000000000001,0.371,0.355,0.384,0.327,2016-17
"Steal, 0-10 s",0.046,0.757,0.716,0.8109999999999999,0.054000000000000006,0.25,0.23,0.47100000000000003,2016-17
"Steal, 11-30 s",0.022000000000000002,0.41700000000000004,0.25,0.667,0.389,0.429,0.361,0.154,2016-17
Transition,0.17800000000000002,0.5539999999999999,0.46,0.6890000000000001,0.132,0.289,0.408,0.325,2016-17
