name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Travis Munnings,21,0.13699999999999998,0.151,0.684,0.015,0,0,2016-17
Marvin Jean-Pierre,20,0.16899999999999998,0.14800000000000002,0.615,0.084,0.094,0.429,2016-17
Roderick Taylor,14,0.4,0.444,0.5,0.24,0.375,0.5,2016-17
Sam Alabakis,13,0.185,0.17600000000000002,0.6,0.09699999999999999,0,0,2016-17
Marcus Washington,11,0.061,0.08199999999999999,0.857,0.053,0.05,0.25,2016-17
Sam McDaniel,8,0.127,0.125,0.625,0,0,NA,2016-17
Wade Martin,3,0.2,0.25,0.5,0.043,0.1,1,2016-17
Prince Cooper,3,0.17600000000000002,0.182,0.667,0,0,NA,2016-17
Ramses Sandifer,2,0.33299999999999996,0,0,0,0,NA,2016-17
Nick Coppola,2,0.022000000000000002,0,0,0.013999999999999999,0,0,2016-17
Jordon Harris,1,0.037000000000000005,0.071,1,0,0,NA,2016-17
Total,98,0.129,0.132,0.622,0.039,0.038,0.348,2016-17
