name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Travis Munnings,347,0.526,0.507,0.401,0.619,0.581,0.19,0.273,0.556,0.409,0.33799999999999997,0.9790000000000001,0.27699999999999997,0.635,2016-17,La.-Monroe
Sam McDaniel,334,0.4730000000000001,0.434,0.18899999999999997,0.635,0.325,0.452,0.358,0.46299999999999997,0.359,0.28300000000000003,0.765,0.275,0.728,2016-17,La.-Monroe
Nick Coppola,266,0.504,0.47600000000000003,0.17300000000000001,0.478,0.136,0.278,0.37799999999999995,0.036000000000000004,0.5489999999999999,0.349,0.902,0.259,0.696,2016-17,La.-Monroe
Marcus Washington,241,0.504,0.467,0.473,0.64,0.466,0.311,0.267,0.35,0.21600000000000003,0.25,0.9229999999999999,0.261,0.762,2016-17,La.-Monroe
Marvin Jean-Pierre,217,0.544,0.521,0.355,0.701,0.389,0.382,0.386,0.094,0.263,0.316,0.889,0.318,0.667,2016-17,La.-Monroe
Jordon Harris,168,0.551,0.542,0.161,0.519,0.28600000000000003,0.185,0.355,0.091,0.655,0.4,0.773,0.08900000000000001,0.733,2016-17,La.-Monroe
Sam Alabakis,85,0.539,0.529,0.635,0.63,0.6759999999999999,0.365,0.355,0.636,0,NA,NA,0.376,0.562,2016-17,La.-Monroe
Wade Martin,83,0.43700000000000006,0.42200000000000004,0.12,0.4,0.25,0.27699999999999997,0.435,0.3,0.602,0.28,1,0.07200000000000001,0.833,2016-17,La.-Monroe
Prince Cooper,56.00000000000001,0.5790000000000001,0.616,0.304,0.647,0.545,0.518,0.552,0.43799999999999994,0.179,0.5,0.8,0.23199999999999998,0.231,2016-17,La.-Monroe
Roderick Taylor,45,0.378,0.37799999999999995,0.444,0.45,0.444,0.556,0.32,0.625,0,NA,NA,0.311,0.35700000000000004,2016-17,La.-Monroe
Ramses Sandifer,16,0.307,0.21899999999999997,0.375,0.16699999999999998,1,0.312,0.2,0,0.312,0.2,1,0.25,1,2016-17,La.-Monroe
Lance Richard,6,0.75,0.75,0,NA,NA,0,NA,NA,1,0.5,1,0,NA,2016-17,La.-Monroe
Total,1864,0.508,0.485,0.307,0.607,0.46,0.318,0.35200000000000004,0.33,0.374,0.331,0.879,0.254,0.6679999999999999,2016-17,La.-Monroe
