shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.3,0.506,0.166,0.608,2012-13
2pt Jumpers,0.297,0.34,0.05,0.358,2012-13
3pt Shots,0.40299999999999997,0.31,0.011000000000000001,0.313,2012-13
