name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marvelle Harris,425,0.54,0.48100000000000004,0.28,0.529,0.27,0.36,0.386,0.271,0.36,0.359,0.8,0.456,0.773,2013-14
Tyler Johnson,409,0.589,0.5489999999999999,0.29600000000000004,0.62,0.17300000000000001,0.381,0.41,0.172,0.32299999999999995,0.43200000000000005,0.86,0.325,0.805,2013-14
Cezar Guerrero,396,0.557,0.501,0.16899999999999998,0.522,0.2,0.311,0.46299999999999997,0.175,0.52,0.345,0.662,0.32299999999999995,0.875,2013-14
Paul Watson,295,0.5690000000000001,0.537,0.251,0.649,0.396,0.258,0.368,0.536,0.49200000000000005,0.379,0.9640000000000001,0.332,0.735,2013-14
Allen Huddleston,249.00000000000003,0.53,0.494,0.325,0.5429999999999999,0.386,0.124,0.419,0.231,0.55,0.321,0.841,0.574,0.629,2013-14
Alex Davis,164,0.519,0.488,0.5670000000000001,0.624,0.44799999999999995,0.384,0.302,0.684,0.049,0.25,1,0.64,0.59,2013-14
Karachi Edo,122,0.525,0.508,0.541,0.6970000000000001,0.63,0.45899999999999996,0.28600000000000003,0.812,0,NA,NA,0.426,0.5770000000000001,2013-14
Tanner Giddings,53,0.45799999999999996,0.434,0.321,0.8240000000000001,0.7140000000000001,0.642,0.265,1,0.038,0,NA,0.151,0.75,2013-14
Emmanuel Owootoah,35,0.445,0.32899999999999996,0.257,0.444,0,0.057,0,NA,0.6859999999999999,0.20800000000000002,0.8,0.6,0.81,2013-14
Blake Williams,9,0.603,0.667,0.33299999999999996,1,0.33299999999999996,0,NA,NA,0.667,0.33299999999999996,1,0.222,0,2013-14
"EDO,K",5,0.2,0.2,0.6,0.33299999999999996,1,0.4,0,NA,0,NA,NA,0,NA,2013-14
Broderick Newbill,5,0.6,0.6,0.6,1,0.33299999999999996,0.4,0,NA,0,NA,NA,0,NA,2013-14
Michael Salazar,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2013-14
Kyle Jackson,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2013-14
Total,2170,0.548,0.505,0.302,0.601,0.358,0.322,0.379,0.34,0.376,0.35700000000000004,0.818,0.40700000000000003,0.731,2013-14
