start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.11699999999999999,0.45899999999999996,0.446,0.657,0.225,0.26,0.32899999999999996,0.21899999999999997,2013-14,FresnoSt.
"Rebound, 11-30 s",0.242,0.47200000000000003,0.337,0.662,0.35200000000000004,0.32299999999999995,0.311,0.289,2013-14,FresnoSt.
"Score, 0-10 s",0.047,0.506,0.371,0.515,0.27,0.292,0.36,0.43799999999999994,2013-14,FresnoSt.
"Score, 11-30 s",0.415,0.45,0.278,0.578,0.32,0.375,0.40299999999999997,0.282,2013-14,FresnoSt.
"Steal, 0-10 s",0.047,0.636,0.7390000000000001,0.754,0.102,0.444,0.159,0.14300000000000002,2013-14,FresnoSt.
"Steal, 11-30 s",0.027999999999999997,0.45299999999999996,0.245,0.615,0.434,0.304,0.321,0.353,2013-14,FresnoSt.
Transition,0.21100000000000002,0.509,0.494,0.665,0.20800000000000002,0.289,0.298,0.26899999999999996,2013-14,FresnoSt.
