shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34,0.517,0.147,0.606,2014-15
2pt Jumpers,0.306,0.349,0.059000000000000004,0.37,2014-15
3pt Shots,0.353,0.297,0.012,0.301,2014-15
