name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Basil Smotherman,26,0.237,0.273,0.857,0.293,0.2,0.33299999999999996,2013-14,Purdue
A.J. Hammons,24,0.156,0.13699999999999998,0.7140000000000001,0.075,0.114,0.5,2013-14,Purdue
Errick Peck,23,0.295,0.371,1,0.192,0.2,0.3,2013-14,Purdue
Jay Simpson,23,0.391,0.4,0.667,0.08900000000000001,0.062,0.2,2013-14,Purdue
Terone Johnson,19,0.08900000000000001,0.138,0.889,0.07200000000000001,0.068,0.3,2013-14,Purdue
Rapheal Davis,18,0.12300000000000001,0.17600000000000002,0.857,0.21600000000000003,0.389,0.636,2013-14,Purdue
Bryson Scott,11,0.047,0.086,1,0.086,0,0,2013-14,Purdue
Travis Carroll,8,0.625,0.625,1,0.15,0.28600000000000003,0.667,2013-14,Purdue
Sterling Carter,6,0.16699999999999998,0.25,1,0.231,0,0,2013-14,Purdue
Ronnie Johnson,5,0,0,NA,0.037000000000000005,0.08199999999999999,0.8,2013-14,Purdue
Kendall Stephens,3,0.1,0.25,1,0.024,0.083,1,2013-14,Purdue
Stephen Toyra,2,0.16699999999999998,0.5,1,0.5,0.5,1,2013-14,Purdue
Total,168,0.14400000000000002,0.188,0.841,0.10099999999999999,0.12300000000000001,0.392,2013-14,Purdue
