shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.305,0.602,0.10400000000000001,0.672,2017-18
2pt Jumpers,0.344,0.37,0.07,0.397,2017-18
3pt Shots,0.35200000000000004,0.314,0.013000000000000001,0.318,2017-18
