shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.287,0.688,0.08900000000000001,0.7559999999999999,2016-17
2pt Jumpers,0.354,0.301,0.083,0.32799999999999996,2016-17
3pt Shots,0.359,0.34600000000000003,0.005,0.34700000000000003,2016-17
