start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.138,0.513,0.27,0.603,0.27,0.413,0.45899999999999996,0.34600000000000003,2012-13
"Rebound, 11-30 s",0.23600000000000002,0.526,0.23199999999999998,0.7170000000000001,0.40299999999999997,0.462,0.365,0.317,2012-13
"Opp score, 0-10 s",0.065,0.6679999999999999,0.218,0.708,0.309,0.382,0.473,0.5579999999999999,2012-13
"Opp score, 11-30 s",0.365,0.506,0.231,0.57,0.397,0.389,0.37200000000000005,0.39299999999999996,2012-13
"Steal, 0-10 s",0.05,0.659,0.6,0.765,0.106,0.556,0.294,0.32,2012-13
"Steal, 11-30 s",0.026000000000000002,0.40700000000000003,0.302,0.6920000000000001,0.442,0.21100000000000002,0.256,0.273,2012-13
Transition,0.254,0.5820000000000001,0.322,0.6809999999999999,0.248,0.415,0.43,0.402,2012-13
