name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brandon Jackson,37,0.18100000000000002,0.21600000000000003,0.7809999999999999,0.042,0.043,0.4,2018-19,SIUE
David McFarland,14,0.09699999999999999,0.122,0.75,0.017,0,0,2018-19,SIUE
Cameron Williams,8,0.083,0.08199999999999999,0.5710000000000001,0.017,0,0,2018-19,SIUE
Christian Ellis,7,0.09,0.062,0.33299999999999996,0.045,0,0,2018-19,SIUE
Anselm Uzuegbunem,7,0.154,0.13,0.5,0.019,0,0,2018-19,SIUE
Tyresse Williford,6,0.035,0.03,0.4,0,0,NA,2018-19,SIUE
Treavon Martin,3,0.13,0.11800000000000001,0.667,0,0,NA,2018-19,SIUE
D.J. Jackson,3,0.14300000000000002,0.111,0.5,0.14300000000000002,0,0,2018-19,SIUE
Jaylen McCoy,3,0.091,0,0,0,0,NA,2018-19,SIUE
Elochukwu Eze,3,0.273,0.33299999999999996,0.667,0,0,NA,2018-19,SIUE
Daniel Kinchen,1,0,0,NA,0,0,NA,2018-19,SIUE
Total,92,0.10400000000000001,0.11699999999999999,0.6409999999999999,0.021,0.012,0.2,2018-19,SIUE
