name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Damonte Dodd,25,0.32799999999999996,0.326,0.7,0.217,0.25,0.4,2014-15
Dez Wells,17,0.109,0.111,0.667,0.032,0.06,0.6,2014-15
Jake Layman,12,0.106,0.10800000000000001,0.7,0.022000000000000002,0.03,0.5,2014-15
Michal Cekovsky,12,0.262,0.19399999999999998,0.545,0.037000000000000005,0.2,1,2014-15
Jonathan Graham,11,0.22899999999999998,0.25,0.75,0.12,0.125,0.33299999999999996,2014-15
Jared Nickens,6,0.5,0,0,0.083,0.077,0.33299999999999996,2014-15
Evan Smotrycz,6,0.214,0.267,0.667,0,0,NA,2014-15
Richaud Pack,5,0.059000000000000004,0.09699999999999999,1,0.077,0.2,0.5,2014-15
Dion Wiley,3,0.028999999999999998,0.05,1,0.053,0.25,1,2014-15
Melo Trimble,1,0.01,0,0,0,0,NA,2014-15
Total,98,0.134,0.138,0.653,0.042,0.066,0.5,2014-15
