name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
DA,31,0.21100000000000002,0.243,0.667,0.034,0.045,0.5,2016-17
Ruben Guerrero,27,0.247,0.196,0.45799999999999996,0.09699999999999999,0.111,0.33299999999999996,2016-17
Bo Zeigler,22,0.21899999999999997,0.228,0.619,0.1,0.33299999999999996,1,2016-17
Luis Santos,18,0.185,0.184,0.6,0.06,0.042,0.33299999999999996,2016-17
Malik Fitts,11,0.147,0.19399999999999998,0.636,0,0,NA,2016-17
Geno Thorpe,8,0.044000000000000004,0.035,0.33299999999999996,0.009000000000000001,0.023,1,2016-17
Isaiah Manderson,3,0.25,0.5,1,0.4,NA,0,2016-17
Troy Holston,2,0,0,NA,0.015,0,0,2016-17
Jake Bodway,2,0.111,0.33299999999999996,1,0.042,0,0,2016-17
Jahmal McMurray,1,0.1,0.2,1,0,0,NA,2016-17
Total,125,0.156,0.17600000000000002,0.589,0.032,0.033,0.375,2016-17
