name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Tevin Svihovec,331,0.516,0.46399999999999997,0.32,0.528,0.125,0.498,0.4,0.152,0.18100000000000002,0.35,0.857,0.387,0.758,2014-15,NorthernColo.
Cameron Michael,295,0.5720000000000001,0.547,0.146,0.5579999999999999,0.5,0.281,0.446,0.243,0.573,0.396,0.7909999999999999,0.23399999999999999,0.754,2014-15,NorthernColo.
Jordan Wilson,212,0.5640000000000001,0.531,0.142,0.5670000000000001,0.059000000000000004,0.307,0.385,0.12,0.552,0.402,0.489,0.217,0.848,2014-15,NorthernColo.
Dominique Lee,196,0.628,0.62,0.7040000000000001,0.71,0.5,0.209,0.317,0.462,0.087,0.41200000000000003,0.7140000000000001,0.536,0.629,2014-15,NorthernColo.
Tim Huskisson,189,0.65,0.622,0.5820000000000001,0.6729999999999999,0.35100000000000003,0.14300000000000002,0.556,0.467,0.275,0.365,0.895,0.534,0.723,2014-15,NorthernColo.
Cody McDavis,151,0.509,0.48,0.29100000000000004,0.614,0.667,0.6890000000000001,0.423,0.636,0.02,0.33299999999999996,1,0.265,0.7,2014-15,NorthernColo.
Corey Spence,128,0.49499999999999994,0.43,0.555,0.521,0.162,0.11699999999999999,0,NA,0.32799999999999996,0.28600000000000003,0.833,0.35200000000000004,0.8440000000000001,2014-15,NorthernColo.
Jeremy Verhagen,69,0.588,0.594,0.7390000000000001,0.745,0.6579999999999999,0.188,0.231,0.33299999999999996,0.07200000000000001,0,NA,0.33299999999999996,0.522,2014-15,NorthernColo.
Anthony Johnson,51,0.714,0.706,0.13699999999999998,0.857,0.16699999999999998,0.275,0.429,0,0.588,0.5329999999999999,1,0.235,0.75,2014-15,NorthernColo.
Dwight Smith,22,0.4300000000000001,0.409,0.364,0.625,0.4,0.22699999999999998,0.2,0,0.409,0.222,1,0.455,0.5,2014-15,NorthernColo.
Jon'Te Dotson,20,0.536,0.525,0.3,0.33299999999999996,0.5,0.1,0.5,1,0.6,0.41700000000000004,0.8,0.25,0.6,2014-15,NorthernColo.
Drew Bender,17,0.8200000000000001,0.794,0.17600000000000002,1,0.33299999999999996,0,NA,NA,0.8240000000000001,0.5,0.857,0.235,1,2014-15,NorthernColo.
Spencer Mathis,10,0.24000000000000002,0.2,0.2,0.5,0,0.3,0.33299999999999996,0,0.5,0,NA,1.4,0.28600000000000003,2014-15,NorthernColo.
"HUNTER,HAYDEN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15,NorthernColo.
Total,1691,0.5670000000000001,0.536,0.366,0.627,0.384,0.318,0.395,0.307,0.316,0.381,0.76,0.35600000000000004,0.7140000000000001,2014-15,NorthernColo.
