shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.325,0.56,0.106,0.627,2019-20
2pt Jumpers,0.32299999999999995,0.316,0.063,0.33799999999999997,2019-20
3pt Shots,0.35200000000000004,0.302,0.013000000000000001,0.306,2019-20
