name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jaime Echenique,23,0.183,0.133,0.5,0.011000000000000001,0,0,2019-20,WichitaSt.
Trey Wade,15,0.157,0.14300000000000002,0.636,0.065,0.067,0.25,2019-20,WichitaSt.
Morris Udeze,13,0.21100000000000002,0.154,0.5,0.055999999999999994,0,0,2019-20,WichitaSt.
Dexter Dennis,11,0.122,0.182,0.667,0.02,0,0,2019-20,WichitaSt.
Jamarius Burton,10,0.11,0.14,0.667,0,0,NA,2019-20,WichitaSt.
Erik Stevenson,7,0.065,0.055999999999999994,0.5,0.013999999999999999,0,0,2019-20,WichitaSt.
Tyson Etienne,5,0.057,0,0,0.065,0,0,2019-20,WichitaSt.
Grant Sherfield,4,0.016,0,0,0.027000000000000003,0.05,0.5,2019-20,WichitaSt.
Asbjorn Midtgaard,3,0.14300000000000002,0.16699999999999998,0.667,0,0,NA,2019-20,WichitaSt.
Isaiah Poor Bear-Chandler,3,0.136,0.11800000000000001,0.667,0,0,NA,2019-20,WichitaSt.
DeAntoni Gordon,2,0.4,0.33299999999999996,0.5,0,0,NA,2019-20,WichitaSt.
Total,96,0.126,0.115,0.547,0.022000000000000002,0.012,0.16699999999999998,2019-20,WichitaSt.
