shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.368,0.677,0.07,0.728,2016-17,DetroitMercy
2pt Jumpers,0.26,0.418,0.057999999999999996,0.444,2016-17,DetroitMercy
3pt Shots,0.371,0.381,0.008,0.384,2016-17,DetroitMercy
