start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.13,0.544,0.424,0.616,0.182,0.297,0.39399999999999996,0.38799999999999996,2016-17
"Rebound, 11-30 s",0.213,0.536,0.32,0.698,0.293,0.402,0.387,0.336,2016-17
"Score, 0-10 s",0.055,0.529,0.4,0.6759999999999999,0.17600000000000002,0.267,0.424,0.33299999999999996,2016-17
"Score, 11-30 s",0.38799999999999996,0.573,0.308,0.64,0.281,0.45299999999999996,0.41100000000000003,0.40299999999999997,2016-17
"Steal, 0-10 s",0.064,0.745,0.64,0.812,0.12,0.75,0.24,0.375,2016-17
"Steal, 11-30 s",0.02,0.613,0.226,0.7140000000000001,0.258,0.625,0.516,0.375,2016-17
Transition,0.249,0.593,0.474,0.696,0.165,0.375,0.361,0.371,2016-17
