shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.349,0.591,0.084,0.645,2017-18,SacredHeart
2pt Jumpers,0.253,0.389,0.033,0.40299999999999997,2017-18,SacredHeart
3pt Shots,0.39799999999999996,0.33799999999999997,0.006,0.34,2017-18,SacredHeart
