name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Yauhen Massalski,13,0.067,0.068,0.7140000000000001,0.12,0.1,0.33299999999999996,2018-19,SanDiego
Isaiah Pineiro,13,0.059000000000000004,0.057,0.7140000000000001,0.025,0.048,0.833,2018-19,SanDiego
Alex Floresca,6,0.08,0.091,0.75,0.043,0.038,0.5,2018-19,SanDiego
Jose Martinez,3,0,0,NA,0.3,0.14300000000000002,0.33299999999999996,2018-19,SanDiego
Tyler Williams,3,0.061,0.059000000000000004,0.5,0.013999999999999999,0,0,2018-19,SanDiego
Olin Carter III,3,0.026000000000000002,0.037000000000000005,1,0.015,0,0,2018-19,SanDiego
Isaiah Wright,2,0.011000000000000001,0.016,1,0,0,NA,2018-19,SanDiego
Finn Sullivan,2,0.031,0.055999999999999994,1,0.067,0.25,1,2018-19,SanDiego
Andrew Ferguson,1,0.2,0.33299999999999996,1,0,0,NA,2018-19,SanDiego
Akim-Jamal Jonah,1,NA,NA,NA,0.111,0,0,2018-19,SanDiego
Total,47,0.047,0.053,0.75,0.032,0.034,0.455,2018-19,SanDiego
