name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Isaiah Pineiro,476,0.587,0.529,0.25,0.731,0.529,0.5,0.441,0.295,0.25,0.336,0.85,0.44299999999999995,0.82,2018-19,SanDiego
Olin Carter III,387,0.561,0.544,0.098,0.711,0.556,0.344,0.466,0.5,0.5579999999999999,0.375,0.778,0.127,0.7959999999999999,2018-19,SanDiego
Isaiah Wright,311,0.5690000000000001,0.519,0.29600000000000004,0.6629999999999999,0.16399999999999998,0.222,0.391,0.037000000000000005,0.48200000000000004,0.327,0.5710000000000001,0.405,0.7859999999999999,2018-19,SanDiego
Tyler Williams,273,0.523,0.504,0.121,0.515,0.17600000000000002,0.264,0.319,0.348,0.615,0.387,0.9079999999999999,0.128,0.8,2018-19,SanDiego
Yauhen Massalski,156,0.592,0.612,0.6729999999999999,0.705,0.77,0.321,0.4,0.35,0.006,1,0,0.40399999999999997,0.46,2018-19,SanDiego
Alex Floresca,127,0.583,0.5589999999999999,0.39399999999999996,0.66,0.636,0.37,0.5529999999999999,0.5379999999999999,0.23600000000000002,0.267,1,0.551,0.643,2018-19,SanDiego
Finn Sullivan,104,0.541,0.486,0.308,0.562,0.556,0.14400000000000002,0.267,0.25,0.5479999999999999,0.33299999999999996,0.9470000000000001,0.34600000000000003,0.833,2018-19,SanDiego
Joey Calcaterra,86,0.47400000000000003,0.442,0.267,0.609,0.5710000000000001,0.36,0.29,0.667,0.37200000000000005,0.312,1,0.221,0.737,2018-19,SanDiego
Jose Martinez,36,0.527,0.444,0.306,0.545,0.833,0.278,0.7,0.429,0.41700000000000004,0.133,1,0.556,0.8,2018-19,SanDiego
Andrew Ferguson,30,0.658,0.65,0.16699999999999998,0.6,0.667,0.267,0.375,0.33299999999999996,0.5670000000000001,0.529,0.778,0.133,0.75,2018-19,SanDiego
Akim-Jamal Jonah,9,0.24300000000000002,0.222,0,NA,NA,1,0.222,1,0,NA,NA,0.778,0.28600000000000003,2018-19,SanDiego
Jake Gilliam,2,0.606,0.5,0,NA,NA,0.5,1,1,0.5,0,NA,0.5,1,2018-19,SanDiego
Devin Moss,2,0,0,0,NA,NA,0.5,0,NA,0.5,0,NA,0,NA,2018-19,SanDiego
Emanuel Hylton,1,1,1,0,NA,NA,1,1,0,0,NA,NA,0,NA,2018-19,SanDiego
"STRINGER,SIMON",1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2018-19,SanDiego
Mitch Schafer,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19,SanDiego
Total,2002,0.562,0.527,0.254,0.669,0.521,0.34299999999999997,0.423,0.366,0.40399999999999997,0.35100000000000003,0.8059999999999999,0.32,0.747,2018-19,SanDiego
