shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.366,0.602,0.1,0.669,2018-19,LittleRock
2pt Jumpers,0.196,0.33399999999999996,0.042,0.349,2018-19,LittleRock
3pt Shots,0.43799999999999994,0.353,0.006,0.355,2018-19,LittleRock
