name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cameron Young,458,0.636,0.595,0.306,0.614,0.256,0.179,0.39,0.156,0.515,0.436,0.43700000000000006,0.509,0.764,2018-19
Tyrese Williams,250,0.49699999999999994,0.47600000000000003,0.32,0.462,0.27,0.152,0.263,0.1,0.528,0.364,0.833,0.20800000000000002,0.6729999999999999,2018-19
Jacob Rigoni,237,0.589,0.546,0.19399999999999998,0.522,0.33299999999999996,0.084,0.4,0.25,0.722,0.38,0.9079999999999999,0.27,0.875,2018-19
Rich Kelly,233,0.625,0.584,0.322,0.45299999999999996,0.17600000000000002,0.099,0.391,0,0.579,0.45899999999999996,0.6940000000000001,0.309,0.861,2018-19
Travis Atson,156,0.44800000000000006,0.41,0.295,0.457,0.47600000000000003,0.16,0.28,0.429,0.545,0.282,0.958,0.276,0.698,2018-19
Aaron Robinson,109.00000000000001,0.434,0.45399999999999996,0.138,0.5329999999999999,0.625,0.037000000000000005,0.25,0,0.826,0.3,0.7040000000000001,0.11900000000000001,0.077,2018-19
Abdulai Bundu,103,0.632,0.631,0.9129999999999999,0.6809999999999999,0.703,0.078,0.125,0,0.01,0,NA,0.563,0.603,2018-19
Kevin Marfo,82,0.547,0.488,0.89,0.534,0.462,0.11,0.111,1,0,NA,NA,1.061,0.632,2018-19
Tyree Pickron,81,0.321,0.315,0.14800000000000002,0.33299999999999996,0.25,0.111,0.222,0.5,0.741,0.217,0.9229999999999999,0.12300000000000001,0.4,2018-19
"SLATER,BRANDON",1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19
"TURNER,DAVAUHNTE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
"LYNCH,J.R.",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
Total,1710.0000000000002,0.562,0.527,0.34,0.546,0.39399999999999996,0.127,0.326,0.183,0.5329999999999999,0.375,0.705,0.37,0.722,2018-19
