shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.384,0.618,0.095,0.6829999999999999,2019-20,Bethune-Cookman
2pt Jumpers,0.27,0.335,0.033,0.34700000000000003,2019-20,Bethune-Cookman
3pt Shots,0.34600000000000003,0.276,0.01,0.27899999999999997,2019-20,Bethune-Cookman
