name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Carlton Bragg,25,0.168,0.16699999999999998,0.632,0.076,0.1,0.4,2018-19,NewMexico
Corey Manigault,19,0.106,0.08199999999999999,0.455,0.095,0.152,0.625,2018-19,NewMexico
Vance Jackson,14,0.14800000000000002,0.16699999999999998,0.667,0.024,0.031,0.5,2018-19,NewMexico
Makuach Maluach,12,0.08199999999999999,0.111,0.7140000000000001,0.091,0,0,2018-19,NewMexico
Vladimir Pinchuk,9,0.14300000000000002,0.16699999999999998,0.667,0.115,0.111,0.33299999999999996,2018-19,NewMexico
Karim Ezzeddine,7,0.188,0.222,0.667,0.1,0.25,1,2018-19,NewMexico
Anthony Mathis,4,0.04,0,0,0.022000000000000002,0,0,2018-19,NewMexico
Jordan Arroyo,3,0.33299999999999996,0.28600000000000003,0.667,NA,NA,NA,2018-19,NewMexico
Keith McGee,2,0.027999999999999997,0.027000000000000003,0.5,0,0,NA,2018-19,NewMexico
Dane Kuiper,1,0,0,NA,0,0,NA,2018-19,NewMexico
Drue Drinnon,1,0.048,0.077,1,0,0,NA,2018-19,NewMexico
Clay Patterson,1,NA,NA,NA,1,NA,0,2018-19,NewMexico
Total,98,0.11,0.11900000000000001,0.618,0.055999999999999994,0.059000000000000004,0.385,2018-19,NewMexico
