name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
C.J. Washington,44,0.27699999999999997,0.293,0.6920000000000001,0.068,0.125,0.6,2013-14,UAB
Robert Williams,36,0.256,0.127,0.267,0.217,0.75,0.6,2013-14,UAB
Rod Rucker,25,0.16,0.149,0.5,0.028999999999999998,0,0,2013-14,UAB
Fahro Alihodzic,25,0.171,0.182,0.5710000000000001,0.031,0.061,0.75,2013-14,UAB
Tosin Mehinti,23,0.457,0.45,0.562,0.175,0.2,0.429,2013-14,UAB
Chad Frazier,6,0.040999999999999995,0.038,0.5,0,0,NA,2013-14,UAB
Tyler Madison,6,0.25,0.077,0.16699999999999998,0,0,NA,2013-14,UAB
Jordan Swing,4,0,0,NA,0.138,0,0,2013-14,UAB
Denzell Watts,1,0.038,0,0,0,0,NA,2013-14,UAB
Total,170,0.174,0.154,0.504,0.05,0.064,0.4,2013-14,UAB
