name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Patrick Hazel,24,0.20199999999999999,0.16399999999999998,0.474,0.08800000000000001,0.042,0.2,2011-12
Dom Morris,18,0.17,0.14,0.5329999999999999,0.054000000000000006,0,0,2011-12
Travis Robinson,8,0.163,0.125,0.429,0.059000000000000004,0,0,2011-12
Darryl Partin,8,0.048,0.057999999999999996,0.8,0.015,0.026000000000000002,0.667,2011-12
Jeff Pelage,6,0.154,0.12,0.5,0,0,NA,2011-12
Malik Thomas,5,0.152,0.05,0.2,0,0,NA,2011-12
James Kennedy,4,0.25,0.25,0.5,0.667,NA,0,2011-12
D.J. Irving,4,0.040999999999999995,0.075,1,0,0,NA,2011-12
Zach Chionuma,3,0.067,0,0,0.053,0.2,1,2011-12
Matt Griffin,3,0,0,NA,0.043,0,0,2011-12
Terry Mike,2,0,0,NA,0.25,0.5,1,2011-12
Chris Kurz,1,0,0,NA,0.33299999999999996,NA,0,2011-12
Total,86,0.11599999999999999,0.1,0.516,0.038,0.033,0.316,2011-12
