name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Abner Moreira,24,0.267,0.182,0.4,0.044000000000000004,0.061,0.5,2011-12
Chase Grabau,17,0.127,0.132,0.643,0.079,0.055999999999999994,0.33299999999999996,2011-12
Andre' Hatchett,8,0.095,0.1,0.5710000000000001,0.012,0,0,2011-12
Jakub Kusmieruk,7,0.182,0.136,0.5,0.062,0.16699999999999998,1,2011-12
Sherrod Baldwin,5,0.11800000000000001,0.16699999999999998,0.5,0.040999999999999995,0,0,2011-12
Garrett Swanson,5,0.214,0.3,1,0.053,0.071,0.5,2011-12
Dejan Kostur,3,0.1,0.095,0.667,0,0,NA,2011-12
Melvin Morgan,2,0.019,0.037000000000000005,1,0.008,0.024,1,2011-12
Kenny McGowen,2,0.015,0,0,0.011000000000000001,0.03,1,2011-12
Brandon Glanz,1,0,0,NA,0.2,0,0,2011-12
Total,74,0.11800000000000001,0.11,0.544,0.027999999999999997,0.032,0.41200000000000003,2011-12
