name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Kenny McGowen,359,0.523,0.47200000000000003,0.184,0.545,0.222,0.242,0.379,0.364,0.574,0.325,0.612,0.359,0.7829999999999999,2011-12
Melvin Morgan,323,0.51,0.478,0.16699999999999998,0.5,0.29600000000000004,0.387,0.336,0.19,0.446,0.396,0.474,0.23800000000000002,0.753,2011-12
Chase Grabau,231,0.619,0.574,0.47600000000000003,0.618,0.441,0.165,0.474,0.33299999999999996,0.359,0.373,0.935,0.524,0.76,2011-12
Andre' Hatchett,190,0.434,0.40299999999999997,0.389,0.541,0.525,0.442,0.31,0.6920000000000001,0.168,0.21899999999999997,0.857,0.537,0.529,2011-12
Abner Moreira,168,0.479,0.45799999999999996,0.446,0.5870000000000001,0.591,0.542,0.363,0.606,0.012,0,NA,0.327,0.5820000000000001,2011-12
Sherrod Baldwin,125,0.519,0.504,0.136,0.353,0.33299999999999996,0.5920000000000001,0.446,0.273,0.272,0.47100000000000003,0.875,0.168,0.667,2011-12
Dejan Kostur,76,0.49699999999999994,0.474,0.395,0.7,0.667,0.5,0.316,0.5,0.105,0.25,0.5,0.237,0.667,2011-12
Garrett Swanson,73,0.41900000000000004,0.39,0.192,0.7140000000000001,0.5,0.521,0.368,0.7859999999999999,0.28800000000000003,0.14300000000000002,1,0.233,0.647,2011-12
Jakub Kusmieruk,49,0.5710000000000001,0.5710000000000001,0.6729999999999999,0.667,0.773,0.327,0.375,0.833,0,NA,NA,0.49,0.542,2011-12
Nick Mason,35,0.443,0.44299999999999995,0.086,0.667,1,0.257,0.33299999999999996,0,0.657,0.304,0.5710000000000001,0,NA,2011-12
Brandon Glanz,10,0.558,0.5,0.5,0.8,0.75,0.5,0.2,1,0,NA,NA,1.1,0.636,2011-12
Vishal Banipal,9,0.302,0.33299999999999996,0.111,0,NA,0,NA,NA,0.889,0.25,1,0.222,0,2011-12
Travis Martin,3,0.886,0.833,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.33299999999999996,1,1,0.667,1,2011-12
Connor Moore,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2011-12
"WILEY,DREW",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
"ANTWI,LENNY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,1652,0.513,0.479,0.292,0.5820000000000001,0.488,0.36700000000000005,0.364,0.434,0.34,0.34299999999999997,0.6629999999999999,0.35,0.684,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
