shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.379,0.63,0.099,0.6990000000000001,2019-20,Ga.Southern
2pt Jumpers,0.252,0.332,0.055999999999999994,0.35200000000000004,2019-20,Ga.Southern
3pt Shots,0.369,0.303,0.026000000000000002,0.311,2019-20,Ga.Southern
