name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jalen Jenkins,21,0.159,0.16,0.727,0.11900000000000001,0.154,0.4,2013-14
Johnny Williams,17,0.172,0.21899999999999997,0.7,0.086,0.114,0.5710000000000001,2013-14
Erik Copes,16,0.306,0.231,0.545,0.1,0.083,0.4,2013-14
Sherrod Wright,10,0.04,0.037000000000000005,0.6,0.02,0.019,0.33299999999999996,2013-14
Bryon Allen,9,0.052000000000000005,0.07,0.833,0.017,0,0,2013-14
Marko Gujanicic,7,0.111,0.147,0.833,0.019,0,0,2013-14
Patrick Holloway,4,0.07,0.14300000000000002,1,0.013000000000000001,0,0,2013-14
Anali Okoloji,3,0.133,0.2,0.5,0.111,0.5,1,2013-14
Marquise Moore,2,0.040999999999999995,0.037000000000000005,0.5,0,0,NA,2013-14
Vaughn Gray,1,0.083,0.2,1,0,0,NA,2013-14
Total,90,0.09699999999999999,0.111,0.7020000000000001,0.043,0.049,0.4,2013-14
