shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.369,0.62,0.086,0.6779999999999999,2013-14
2pt Jumpers,0.29600000000000004,0.35,0.105,0.391,2013-14
3pt Shots,0.335,0.335,0.005,0.337,2013-14
