name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Ryan Pearson,400,0.5780000000000001,0.5379999999999999,0.36,0.701,0.406,0.44,0.409,0.319,0.2,0.35,0.857,0.455,0.725,2011-12
Vertrail Vaughns,243.00000000000003,0.533,0.502,0.259,0.5870000000000001,0.35100000000000003,0.255,0.355,0.545,0.486,0.35600000000000004,0.905,0.243,0.763,2011-12
Bryon Allen,225.99999999999997,0.4730000000000001,0.425,0.40299999999999997,0.5820000000000001,0.28300000000000003,0.385,0.35600000000000004,0.129,0.212,0.16699999999999998,0.875,0.336,0.737,2011-12
Michael Morrison,213,0.589,0.5920000000000001,0.5820000000000001,0.726,0.5329999999999999,0.413,0.409,0.611,0.005,0,NA,0.615,0.55,2011-12
Sherrod Wright,208,0.628,0.579,0.433,0.711,0.562,0.317,0.379,0.52,0.25,0.40399999999999997,0.857,0.375,0.8590000000000001,2011-12
Andre Cornelius,125,0.542,0.512,0.2,0.6,0.267,0.14400000000000002,0.389,0.28600000000000003,0.6559999999999999,0.341,0.857,0.272,0.735,2011-12
Jonathan Arledge,104,0.502,0.413,0.462,0.542,0.5379999999999999,0.442,0.304,0.643,0.096,0.2,1,0.5579999999999999,0.7929999999999999,2011-12
Vaughn Gray,93,0.485,0.446,0.215,0.65,0.462,0.33299999999999996,0.09699999999999999,0.33299999999999996,0.452,0.405,0.941,0.441,0.634,2011-12
Erik Copes,84,0.451,0.452,0.429,0.639,0.609,0.5710000000000001,0.312,0.33299999999999996,0,NA,NA,0.369,0.419,2011-12
Corey Edwards,68,0.47200000000000003,0.40399999999999997,0.235,0.43799999999999994,0,0.265,0.389,0.14300000000000002,0.5,0.265,0.556,0.485,0.727,2011-12
Paris Bennett,20,0.536,0.525,0.2,0.75,0.667,0.65,0.462,0.833,0.15,0.33299999999999996,1,0.45,0.556,2011-12
Jordan Baird,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,1,0.667,0,NA,0,NA,NA,0,NA,2011-12
Jacob Hoxie,1,1,1,0,NA,NA,1,1,1,0,NA,NA,0,NA,2011-12
Bryce Lewis,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,1788,0.544,0.507,0.37,0.654,0.44799999999999995,0.36700000000000005,0.364,0.41,0.263,0.332,0.865,0.409,0.698,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
