name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Isaac Kante,31,0.153,0.145,0.6920000000000001,0.081,0.071,0.4,2019-20
Eli Pemberton,21,0.09,0.069,0.5,0.042,0.023,0.16699999999999998,2019-20
Tareq Coburn,12,0.145,0.222,0.8,0.036000000000000004,0,0,2019-20
Kevin Schutte,11,0.278,0.45,0.9,0.25,0,0,2019-20
Stafford Trueheart,6,0.273,0.25,0.5,0,0,NA,2019-20
Desure Buie,4,0.011000000000000001,0,0,0.01,0.012,0.5,2019-20
Jermaine Miranda,2,0.2,0.33299999999999996,1,0,0,NA,2019-20
Jalen Ray,1,0.013999999999999999,0.027999999999999997,1,0,0,NA,2019-20
Hal Hughes,1,0,0,NA,0.25,NA,0,2019-20
Total,89,0.10800000000000001,0.121,0.6859999999999999,0.027000000000000003,0.019,0.25,2019-20
