name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Seth Tuttle,35,0.14800000000000002,0.138,0.607,0.14,0.231,0.429,2012-13,UNI
Jake Koch,10,0.10099999999999999,0.094,0.667,0.012,0,0,2012-13,UNI
Chip Rank,6,0.188,0.2,0.667,0.158,0,0,2012-13,UNI
Marvin Singleton,5,0.385,0.5,1,0,0,NA,2012-13,UNI
Nate Buss,3,0.087,0.125,1,0.04,0.1,1,2012-13,UNI
Austin Pehl,3,0.25,0.25,0.5,0.05,0,0,2012-13,UNI
Anthony James,2,0.012,0,0,0.006,0,0,2012-13,UNI
Deon Mitchell,1,0,0,NA,0.017,0,0,2012-13,UNI
Marc Sonnen,1,0.036000000000000004,0,0,0,0,NA,2012-13,UNI
Total,66,0.085,0.086,0.647,0.028999999999999998,0.025,0.267,2012-13,UNI
