name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Taylor Johns,37,0.17600000000000002,0.243,0.833,0.076,0,0,2013-14
Chris Patton,35,0.2,0.198,0.679,0.046,0.091,0.7140000000000001,2013-14
Lucas Devenny,12,0.226,0.22699999999999998,0.7140000000000001,0.11900000000000001,0.13,0.6,2013-14
Steven Thornton,6,0.081,0.111,0.8,0.026000000000000002,0,0,2013-14
Chris Harriel,6,0.132,0.111,0.4,0.042,0,0,2013-14
Sam Finley,4,0.025,0.043,1,0.018000000000000002,0.024,0.5,2013-14
Colin Gruber,2,0.14300000000000002,0,0,0,0,NA,2013-14
Austin Quick,1,0.033,0,0,0,0,NA,2013-14
Steven Jones,1,0.026000000000000002,0,0,0,0,NA,2013-14
Total,104,0.127,0.151,0.7120000000000001,0.037000000000000005,0.04,0.391,2013-14
