name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jehyve Floyd,6,0.128,0.111,0.5,0,0,NA,2016-17
Matt Husek,5,0.10300000000000001,0.091,0.667,0.048,0.095,1,2016-17
Malachi Alexander,4,0.026000000000000002,0.028999999999999998,0.667,0.013000000000000001,0,0,2016-17
Patrick Benzan,4,0.025,0.043,1,0.026000000000000002,0.062,1,2016-17
Robert Champion,4,0.035,0.059000000000000004,1,0,0,NA,2016-17
Karl Charles,3,0.035,0.045,0.667,0,0,NA,2016-17
Anthony Thompson,1,0,0,NA,0.091,0,0,2016-17
Thomas Kennedy,1,0,0,NA,1,NA,0,2016-17
Patrick Rielly,1,1,NA,0,0,NA,NA,2016-17
Clayton Le Sann,1,0.14300000000000002,0.25,1,0,NA,NA,2016-17
Total,30,0.040999999999999995,0.051,0.708,0.021,0.032,0.5,2016-17
