name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Devontae Cacok,38,0.14300000000000002,0.132,0.7859999999999999,0.294,0.41200000000000003,0.7,2016-17
C.J. Bryce,20,0.086,0.092,0.75,0.038,0.044000000000000004,0.5,2016-17
Chris Flemmings,16,0.092,0.125,1,0.055,0,0,2016-17
Ambrose Mosley,10,0.129,0.105,0.5,0.28600000000000003,0.667,1,2016-17
Marcus Bryan,9,0.179,0.158,0.6,0.154,0.222,0.5,2016-17
Chuck Ogbodo,8,0.41700000000000004,0.5,1,0.2,0,0,2016-17
Jordon Talley,6,0.047,0.053,0.5,0.038,0,0,2016-17
Jaylen Fornes,6,0.19,0,0,0.28600000000000003,1,0.5,2016-17
Jaquel Richmond,2,0.067,0.111,1,0,0,NA,2016-17
Denzel Ingram,2,0,0,NA,0.017,0.019,0.5,2016-17
Nick Powell,1,0,0,NA,0.2,0.5,1,2016-17
Total,118,0.109,0.11699999999999999,0.747,0.065,0.078,0.488,2016-17
