shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.389,0.6890000000000001,0.066,0.738,2016-17,UNCW
2pt Jumpers,0.322,0.348,0.10300000000000001,0.387,2016-17,UNCW
3pt Shots,0.289,0.33899999999999997,0.006999999999999999,0.341,2016-17,UNCW
