shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.452,0.5539999999999999,0.139,0.643,2013-14
2pt Jumpers,0.21,0.36200000000000004,0.064,0.387,2013-14
3pt Shots,0.337,0.365,0.008,0.368,2013-14
