name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Royce O'Neale,10,0.084,0.09,0.6,0,0,NA,2012-13
Chris Udofia,9,0.046,0.045,0.625,0.013999999999999999,0,0,2012-13
Cam Griffin,8,0.066,0.069,0.667,0.083,0,0,2012-13
Chase Hallam,7,0.066,0.059000000000000004,0.6,0.026000000000000002,0,0,2012-13
Jalen Love,3,0.042,0.040999999999999995,0.667,0,0,NA,2012-13
Marcus Byrd,2,0.053,0.083,1,0,0,NA,2012-13
Brett Olson,1,0.02,0.027999999999999997,1,0,0,NA,2012-13
Nate Engesser,1,0.14300000000000002,0.16699999999999998,1,0,0,NA,2012-13
Blake Foeman,1,0,0,NA,0.2,0,0,2012-13
Dom Samac,1,0.2,0,0,0,NA,NA,2012-13
Total,43,0.057,0.057,0.639,0.021,0,0,2012-13
